"Vitamin A + Vitamin E Chewable Tablets (30,000 i.u. + 35 mg)"





"Vitamin A + Vitamin E Drops (25,000 i.u. + 50 mg/ml) 1"





"Vitamin A + Vitamin E Drops (25,000 i.u. + 50 mg/ml) 2"




"Vitamin A + Vitamin E Drops (5,000 i.u. + 50 mg/ml)"




"Vitamin A + Vitamin E Injectable Solution for Sheeps (250,000 i.u. + 25 mg/ml)"





"Vitamin A + Vitamin E Tablets (33,000 i.u. + 70 mg)"



"Vitamin A Chewable Tablets (100,000 i.u.)"




"Vitamin A Concentrate, Water-miscible (100,000 i.u./ml)"




"Vitamin A Drops (50,000 i.u./ml) 1"



"Vitamin A Drops (50,000 i.u./ml) 2"




"Vitamin A Ethanolic Veterinary Injectable Solution (500,000 i.u./ml)"




"Vitamin A Suppositories (150,000 i.u.)"




"Vitamin A Tablet Cores (50,000 i.u.)"




"Vitamin A Tablets (25,000 i.u.)"




"Vitamin A Tablets (50,000 i.u.) 1"


"Vitamin A Tablets (50,000 i.u.) 2"




"Vitamin A Tablets (50,000 i.u.) 3"




Vitamin B Complex + Amino Acids + Magnesium Effervescent Granules (Sugar-free)












Vitamin B Complex + Carnitine Tablet Cores














Vitamin B Complex + Minerals + Linoleic/Linolenic Acid Syrup















Vitamin B Complex + Vitamin C + Calcium Effervescent Tablets


















Vitamin B Complex + Vitamin C + Ferrous Sulfate Tablets











Vitamin B Complex + Vitamin C Effervescent Tablets
















Vitamin B Complex + Vitamin C Instant Granules (2 RDA of Vitamins)








"Vitamin B Complex + Vitamin C Syrup, I (2 - 3 RDA/10 g)"















"Vitamin B Complex + Vitamin C Syrup, II"












Vitamin B Complex + Vitamin C Tablets 1










Vitamin B Complex + Vitamin C Tablets 2







Vitamin B Complex Injectable Solution













Vitamin B Complex Syrup 1












"Vitamin B Complex Tablets, I 1"








"Vitamin B Complex Tablets, I 2"








"Vitamin B Complex Tablets, II"










Vitamin B1 + Caffeine Tablets (500 mg + 100 mg)






Vitamin B1 + Vitamin B2 + Vitamin B3 + Vitamin B6 Injectable Solution (100 mg + 6 mg + 40 mg + 4 mg/2 ml)








Vitamin B1 + Vitamin B6 + Vitamin B12 Tablets (100 mg + 10 mg + 100 µg)




Vitamin B1 + Vitamin B6 + Vitamin B12 Tablets (100 mg + 200 mg + 100 µg)





Vitamin B1 + Vitamin B6 + Vitamin B12 Tablets (250 mg + 250 mg + 1 mg)








"Vitamin B1 (Thiamine) Tablets (50 mg), I 1"



"Vitamin B1 (Thiamine) Tablets (50 mg), I 2"



"Vitamin B1 (Thiamine) Tablets (50 mg), II 1"




"Vitamin B1 (Thiamine) Tablets (50 mg), II 2"




"Vitamin B1 (Thiamine) Tablets (100 mg), DC 1"



"Vitamin B1 (Thiamine) Tablets (100 mg), DC 2"




"Vitamin B1 (Thiamine) Tablets (100 mg), WG"






Vitamin B1 (Thiamine) Tablets (300 mg)





"Vitamin B12 (Cyanocobalamin) Tablets, Coloured (50 µg)"




Vitamin B2 (Riboflavin sodium phosphate) Tablets (3 mg)



Vitamin B2 (Riboflavin sodium phosphate) Tablets (10 mg)








Vitamin B2 (Riboflavin sodium phosphate) Tablets (75 mg)




Vitamin B2 (Riboflavin sodium phosphate) Tablets (100 mg)




Vitamin B2 (Riboflavin sodium phosphate) Tablets (150 mg)



Vitamin B3 (Nicotinamide) Tablets (300 mg)




Vitamin B5 (Calcium D-Pantothenate) Chewable Tablets (600 mg)





Vitamin B5 (Calcium D-Pantothenate) Tablets (100 mg)



Vitamin B5 (Calcium D-Pantothenate) Tablets (280 mg)





Vitamin B5 (Calcium D-Pantothenate) Tablets (300 mg) 1








Vitamin B5 (Calcium D-Pantothenate) Tablets (300 mg) 2




"Vitamin B6 (Pyridoxine) Tablets (40 mg), DC 1"






"Vitamin B6 (Pyridoxine) Tablets (40 mg), DC 2"




"Vitamin B6 (Pyridoxine) Tablets (40 mg), WG"





Vitamin B6 (Pyridoxine) Tablets (100 mg) 1





Vitamin B6 (Pyridoxine) Tablets (100 mg) 2






Vitamin B6 (Pyridoxine) Tablets (250 mg)



Vitamin B6 (Pyridoxine) Tablets (300 mg)





Vitamin C + Calcium Carbonate Effervescent Tablets (500 mg + 300 mg)









Vitamin C + Vitamin E Lozenges (100 mg + 50 mg)





Vitamin C (Ascorbic Acid + Ascorbate) Chewable Tablets (500 mg) 1







Vitamin C (Ascorbic Acid + Ascorbate) Chewable Tablets (500 mg) 2








Vitamin C (Ascorbic acid) Chewable Tablets with Dextrose (100 mg) 1




Vitamin C (Ascorbic acid) Chewable Tablets with Dextrose (100 mg) 2




Vitamin C (Ascorbic Acid) Chewable Tablets with Fructose (120 mg)






Vitamin C (Ascorbic acid) Chewable Tablets with Sucrose (500 mg)




Vitamin C (Ascorbic acid) Effervescent Tablets (100 mg)







Vitamin C (Ascorbic acid) Effervescent Tablets (1000 mg)







Vitamin C (Ascorbic Acid) Effervescent Tablets (500 mg)









Vitamin C (Ascorbic Acid) Tablets (100 mg)


Vitamin C (Ascorbic Acid) Tablets (200 mg)





Vitamin C (Ascorbic Acid + Ascorbate) Tablets (250 mg)






Vitamin C (Ascorbic Acid) Tablets (400 mg)





Vitamin E + Benzocaine Solution (5% + 2%)





Vitamin E + Selenium Veterinary Injectable Solution (60 mg E + 3 mg Se/ml)




Vitamin E Chewable Tablets (100 mg) 1




Vitamin E Chewable Tablets (100 mg) 2


Vitamin E Chewable Tablets (100 mg) 3


Vitamin E Chewable Tablets (150 mg)




Vitamin E Chewable Tablets (200 mg)



Vitamin E Chewable Tablets (400 mg)



"Vitamin E Concentrate, Water-miscible (10% = 100 mg/ml)"



Vitamin E Drops (50 mg/ml)



Vitamin E Gel-Cream (10%)



Vitamin E Solution with Ethanol (0.01% = 1 mg/10 ml)



Vitamin E Tablets (50 mg) 1





Vitamin E Tablets (50 mg) 2



Vitamin K1 (= Phytomenadion) Injectable Solution (10 mg/ml)



Vitamin K1 (= Phytomenadion) Injectable Solution (20 mg/ml)



Acetazolamide (25mg/ml)

Allopurinol Suspension (20mg/ml)

Alprazolam Suspension 1mg/ml

Amiodarone Suspension 40mg/ml


Amlodipine Suspension 1mg/ml


Atenolol Suspension 2mg/ml


Baclofen Suspension (5mg/ml)


Baclofen Suspension (10mg/ml)

Caffeine Citrate solution (10mg/ml)


Captopril Syrup (1mg/ml)

Captopril Solution (1mg/ml)


Carbidopa/Levodopa (SINEMET®) Suspension (1.25mg Carbidopa/5mg Levodopa/ml)

Carvedilol Suspension (0.5mg/ml)

Carvedilol Suspension (1mg/ml)


Chloroquine Suspension (15mg/ml)

Citric Acid 25%

Clonazepam Suspension (0.1mg/ml)

Clopidogrel Suspension (5mg/ml)

Daspone Suspension (2mg/ml)

Dexamethasone Suspension (0.5mg/ml)

Dipyridamole Suspension (10mg/ml)

Enalapril Suspension (0.1mg/ml)

Enalapril Suspension (1mg/ml)

Ferric Ammonium Citrate (400mg/5ml)




Folic acid Suspension (1mg/ml)

Gabapentin Suspension (100mg/ml)

Glycopyrrolate Syrup (0.1mg/ml)

Hydrochlorothiazide Suspension (5mg/ml)

Indomethacin Syrup (5mg/ml)

Isoniazid Syrup (10mg/ml)


Labetalol Syrup (10mg/ml)

Labetalol Syrup (40mg/ml)

Lansoprazole Suspension (3mg/ml)

Lorazepam Syrup (0.4mg/ml)

Methylcellulose Suspending Agent 1% (0.01g/ml)


Metoprolol Suspension (10mg/ml)

Midazolam Syrup (2mg/ml)

Nifedipine Suspension (1mg/ml)

Nifedipine Suspension (4mg/ml)

Nitrofurantoin Suspension (10mg/ml)

Omaprezole Suspension (2mg/ml)

Pantoprazole (2mg/ml)


Pentoxifylline Solution (20mg/ml)

Phenobarbitone Suspension (10mg/ml)

Phytomenadione (Vitamin K1) Liquid (1mg/ml)

Propranolol Suspension (0.5mg/ml)

Propranolol Suspension (1mg/ml)



Pyrazinamide suspension (10mg/ml)

Pyrazinamide suspension (100mg/ml)

Rifampicin Syrup (10mg/ml)

Rifampicin Syrup (25mg/ml)

Sildenafil Suspension (2.5mg/ml)

Spironolactone Syrup (1.25mg/ml)

Spironolactone Syrup (2.5mg/ml)


Trimethoprim Suspension (10mg/ml)

Trimethoprim syrup (10mg/ml)

Ursodeoxycholic acid suspension (50mg/ml)

Verapamil Suspension (50mg/ml)

Verapamil Suspension (8mg/ml)


Abacavir Sulfate Oral Solution











"Acetaminophen, Chlorpheniramine, and Pseudoephedrine Syrup"















Acetaminophen Drops








Acetaminophen Oral Suspension












Acetaminophen Rectal Solution

Acetaminophen Suspension











Acetaminophen Syrup







Acetaminophen Syrup for Children






Acne Scrub








Acyclovir Oral Suspension (20 mg/mL)






Acyclovir Oral Suspension 1







Acyclovir Oral Suspension 2






Adapalene Solution


Albendazole Oral Suspension










Albendazole Suspension










Albuterol Inhalation Solution



Alginic Acid + Aluminium Hydroxide + Magnesium Silicate Tablets (500 mg + 100 mg + 25 mg) 2









Alpha-Bisabolol Aqueous Mouthwash Solution






Alpha-Bisabolol Buccal or Topical Solution




Alpha-Bisabolol Ethanolic Mouthwash Solution





Alpha-Bisabolol Mouthwash Solution





Aluminium Hydroxide + Magnesium Silicate Chewable Tablets (120 mg + 250 mg) 2






Aluminum Chloride Solution

Aluminum Hydroxide and Magnesium Carbonate Dry Syrup









Aluminum Hydroxide and Magnesium Hydroxide Antacid Suspension 1






Aluminum Hydroxide and Magnesium Hydroxide Antacid Suspension 2







Aluminum Hydroxide and Magnesium Hydroxide Suspension 1












Aluminum Hydroxide and Magnesium Hydroxide Suspension 2











Aluminum Hydroxide and Magnesium Hydroxide Suspension 3






Aluminum Hydroxide and Magnesium Hydroxide Suspension 4





Aluminum Hydroxide and Magnesium Hydroxide Suspension 5







"Aluminum Hydroxide, Magnesium Hydroxide, and Simethicone Suspension 1"











"Aluminum Hydroxide, Magnesium Hydroxide, and Simethicone Suspension 2"











"Aluminum Hydroxide, Magnesium Hydroxide, and Simethicone Tablets"














Aminacrine Hydrochloride Topical Solution








Amoxicillin Powder for Suspension








Amoxicillin–Clavulanate Syrup










Ampicillin Powder for Suspension 1









Ampicillin Powder for Suspension 2








Ampicillin and Cloxacillin Oily Suspension




Amprenavir Capsules


Anise Oil Solution




Antipyrine and Benzocaine Elixir


Antiseptic Wet Wipes




Ascorbic Acid Solution

Atovaquone Suspension



Azelastine Hydrochloride Nasal Spray







Azithromycin Suspension 1













Azithromycin Suspension 2








Azulene Solution


Barium Sulfate Oral Suspension





Beclomethasone Dipropionate Inhalation Aerosol



Benzocaine and Tetracaine Topical Solution





Benzyl Benzoate Solution



Beta-Estradiol Vaginal Solution


Bismuth Carbonate Suspension









Bismuth Subsalicylate Suspension









Bromazepam Drops






Bromhexine Hydrochloride Syrup









Bromhexine Hydrochloride Syrup—Alcohol Free







Budesonide Inhaler




Butamirate Citrate Syrup








Caffeine Citrate Oral Solution



Calcitonin Nasal Spray




Calcium Carbonate and Guar Gum Suspension








Calcium Iodide and Ascorbic Acid Syrup












Carbamazepine Oral Suspension 2%







Carbetapentane Tannate and Chlorpheniramine Suspension















Carnitine and Coenzyme Q Solution





Cefaclor Suspension








Cefpodoxime Proxetil Oral Suspension








Cefuroxime Axetil Suspension



Cetirizine Hydrochloride Syrup









"Chlophedianol, Ipecac, Ephedrine, Ammonium Chloride, Carbinoxamine, and Balsam Tolu Syrup"

















Chloramphenicol Palmitate Oral or Topical Emulsion (2.5% = 250 mg/10 mL)





Chloramphenicol Palmitate Oral or Topical Emulsion (5% = 500 mg/10 mL)





Chloramphenicol Opthalmic Solution



Chloramphenicol Palmitate Oral or Topical Emulsion 1





Chloramphenicol Palmitate Oral or Topical Emulsion 2





Chlorhexidine Gel



Chlorpheniramine Maleate Syrup







Ciclopirox Topical Solution



Cimetidine Syrup














Ciprofloxacin Hydrochloride and Hydrocortisone Otic Suspension











Clarithromycin Suspension















Clotrimazole Topical Solution




Clotrimazole Topical Solution (3%)




Cotrimoxazole Oral Suspension


















Crospovidone Oral Suspension (2000 mg/10 mL)





Cyclosporin Oral Solution



Dextromethorphan and Chlorpheniramine Maleate Solution





"Dextromethorphan, Pseudoephedrine, and Chlorpheniramine Maleate Syrup 1"









Dextromethorphan Liquid 1







Dextromethorphan Liquid 2


"Dextromethorphan, Pseudoephedrine, and Chlorpheniramine Maleate Syrup 2"









Dextromethorphan Solution




Diazepam Rectal Solution






Diclofenac Oral Solution




Dihydroergotamine Mesylate Drops






Diphenhydramine and Ammonium Chloride Syrup











Diphenhydramine Hydrochloride Liquid









Erythromycin Drops







Erythromycin Topical Solution




Ethchlorvynol Gelatin Capsule (200 mg)



Eucalyptus and Mint Emulsion





Eucalyptol Solution



Eucalyptol Solution (8%) 2



Ferrous Sulfate Oral Solution








Ferrous Sulfate Oral Syrup






Furosemide Syrup









Fir Needle Oil Solution




Foot Bath







"Glycol Foam, Nonaqueous"


Gramicidin Opthalmic Solution




"Guaifenesin, Pseudoephedrine, Carbinoxamine, and Chlophedianol Drops"

















Haloperidol Oral Liquid







Hyoscine Butylbromide Syrup










Ibuprofen Topical Solution

Ibuprofen Pediatric Suspension













Iron Infant Drops













Iron Polystyrene and Vitamin C Syrup












Ibuprofen Solution



Ibuprofen Suspension





"Ibuprofen Suspension, Sugar Free"




Ibuprofen and Domperidone Maleate Suspension







Insulin Inhalation Spray




Isoproterenol Sulfate and Calcium Iodide Syrup












"Kaolin, Pectin, and Aluminum Hydroxide Suspension"











Kaolin–Pectin Suspension 1










Kaolin–Pectin Suspension 2








Ketoprofen Topical Solution


Ketotifen Syrup









Loratadine Syrup









Magaldrate Instant Powder for Dry Syrup






Magaldrate Suspension






Magaldrate with Simethicone Suspension













Mebendazole Oral Suspension











Mebendazole Suspension




Megestrol Acetate Oral Suspension









Menthol and Benzocaine Solution






Menthol Mouthwash









Metformin Liquid







Metoclopramide Oral Solution







Metoclopramide Syrup












Metronidazole Suspension










Mint–Menthol Mouthwash

















Mint Oil Solution



Monosulfiram Solution


Multivitamin and Calcium Syrup

















Multivitamin Drops 2












Multivitamin Infant Drops 1


















Multivitamin Infant Drops 2
















Multivitamin Syrup 1
















Multivitamin Syrup 2










Multivitamin with Fluoride Infant Drops

















Nimesulide Suspension















Norephedrine Syrup 1





Norephedrine Syrup 2





Nystatin Oral Suspension














Nystatin Suspension





Ofloxacin Otic Solution


Omeprazole Solution







Orciprenaline Sulfate and Clobutinol Hydrochloride Syrup












Oxymetazoline Hydrochloride Nasal Solution






Oxymetazoline Nasal Solution







Pheniramine Maleate Syrup







"Phenylpropanolamine, Chlorpheniramine, Dextromethorphan, Vitamin C Syrup"














Phenylpropanolamine Controlled-Release Capsules



Phenytoin Suspension




Pipenzolate Methyl Bromide and Phenobarbital Drops











Polidocanol Wound Spray





Polyvinyl Pyrrolidone–Iodine Gargle Solution


Polyvinyl Pyrrolidone–Iodine Gargle Solution Concentrate



Polyvinyl Pyrrolidone–Iodine Liquid Spray



Polyvinyl Pyrrolidone–Iodine Mouthwash







Polyvinyl Pyrrolidone–Iodine Mouthwash and Gargle Solution Concentrate







Polyvinyl Pyrrolidone–Iodine Scrub



Polyvinyl Pyrrolidone–Iodine Solution 1






Polyvinyl Pyrrolidone–Iodine Solution 2




Polyvinyl Pyrrolidone–Iodine Solution 3




Polyvinyl Pyrrolidone–Iodine Solution 4



Polyvinyl Pyrrolidone–Iodine Surgical Scrub 1




Polyvinyl Pyrrolidone–Iodine Surgical Scrub 2




Polyvinyl Pyrrolidone–Iodine Vaginal Douche Concentrate




Polyvinyl Pyrrolidone–Iodine Viscous Solution



Polyvinylpyrrolidone–Iodine Mouthwash







Povidone–Iodine Concentrates for Broilers and Cattle






Povidone–Iodine Foam Spray


Povidone–Iodine Gargle


Povidone–Iodine Gargle Solution Concentrate



Povidone–Iodine Liquid Spray



Povidone–Iodine Mouthwash and Gargle Solution Concentrate







Povidone–Iodine Powder Spray






Povidone–Iodine Pump Spray






Povidone–Iodine Shampoo




Povidone–Iodine Solution 1



Povidone–Iodine Solution 2




Povidone–Iodine Solution 3






Povidone–Iodine Solution 4




Povidone–Iodine Scrub



Povidone–Iodine Surgical Scrub 1




Povidone–Iodine Surgical Scrub 2




Povidone–Iodine Vaginal Douche Concentrate




Povidone–Iodine Viscous Solution



Promethazine Hydrochloride Syrup











Promethazine Rectal Solution 1

Promethazine Rectal Solution 2


Pseudoephedrine Hydrochloride Syrup












"Pseudoephedrine Hydrochloride, Carbinoxamine Maleate Oral Drops"












Pseudoephedrine and Carbinoxamine Drops












Salbutamol Aerosol



Salbutamol Syrup Sugar Free








Salbutamol Syrup









Salmeterol Xinafoate Inhalation Aerosol




Simethicone Drops











Sodium Chloride Nasal Drops


Sucralfate Suspension









Sulfadiazine and Trimethoprim Veterinary Oral Suspension




Sulfamethoxazole and Trimethoprim Suspension 1











Sulfamethoxazole and Trimethoprim Suspension 2





Sulfamethoxazole and Trimethoprim Suspension 3





Sulfathiazole Veterinary Oral Solution



Sulfidoxine Solution



Sulfidoxine and Pyrimethamine Suspension












Terfenadine Oral Suspension












Terfenadine Suspension




Theophylline Sodium Glycinate Elixir






Timolol Maleate Opthalmic Drops

Tolu Balsam Cough Syrup

















Tretinoin Solution 1








Tretinoin Solution 2








Triclosan Oral Solution






Triprolidine and Pseudoephedrine Hydrochloride Syrup













Tulobuterol Syrup







Urea Peroxide Ear Drops





Vitamin A and Vitamin D Infant Drops












Vitamin A and Vitamin D3 Drops







Vitamin A and Vitamin D3 Oral Solution






Vitamin A and Vitamin D3 Syrup



Vitamin A and Vitamin E Drops 1




Vitamin A and Vitamin E Drops 2




Vitamin A and Vitamin E Drops 3




"Vitamin A Concentrate, Water-Miscible 1"




"Vitamin A Concentrate, Water-Miscible 2"




Vitamin A Drops 1



Vitamin A Drops 2



Vitamin B Complex Syrup 2












Vitamin B Complex Syrup 3

















Vitamin B Complex Syrup 4












Vitamin B Complex and Vitamin C Syrup 1












Vitamin B Complex (without B12) Syrup















Vitamin B Complex and Iron Syrup





















Vitamin B Complex and Vitamin C Syrup 2















"Vitamin B Complex, A, C, and D Syrup"


















"Vitamin B Complex, Vitamin A, Vitamin C, Vitamin D, and Calcium Drops"


















"Vitamin B Complex, Vitamin A, Vitamin C, Vitamin D, and Vitamin E Pediatric Drops"













"Vitamin B Complex, Vitamin C, and Iron Syrup"


















Vitamin C Drops

Vitamin E and Benzocaine Solution





"Vitamin E Concentrate, Water-Miscible"



Vitamin E Drops



Vitamin E Soft Gel Capsules


Vitamin E Solution with Ethanol



Xylometazoline Hydrochloride Nasal Solution





Zinc Pyrithione Shampoo
